gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2443489588	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791686	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Tripolis-Pyrgos, bij Karkalou	Peloponnesos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-11T00:00:00	11	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791686				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:31.882Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443489587	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791677	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-11T00:00:00	11	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791677				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.589Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443489586	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791668	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791668				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.882Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443489585	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791659	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791659				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.589Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443489584	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791640	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791640				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.589Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443489501	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.790762	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	dalmatinus	SUBSPECIES	Bombus terrestris dalmatinus Dalla Torre, 1882	Bombus (Bombus) terrestris dalmaticus Dalla Torre, 1882	Dalla Torre, 1882	GR		Corfu	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862									1954-07-23T00:00:00	23	7	1954	10900042	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.790762				CC0_1_0	Naturalis Biodiversity Center	PMFVerhoeff			2021-04-04T07:44:31.881Z		TAXON_MATCH_FUZZY;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487759	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.794162	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR		Oost-Kreta	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1958-08-03T00:00:00	3	8	1958	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.794162				CC0_1_0	Naturalis Biodiversity Center	N. Straatman			2021-04-04T07:44:31.889Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487588	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792418	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Profitis Elias, Mon. Fountouki	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1981-05-01T00:00:00	1	5	1981	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792418				CC0_1_0	Naturalis Biodiversity Center	M.C. & G. Kruseman			2021-04-04T07:44:31.885Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487587	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792409	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Pyrgos	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-06-07T00:00:00	7	6	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792409				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V. v. Laar			2021-04-04T07:44:30.563Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487586	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792391	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Siliboves	Peloponnesos, Taygetosgebergte	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-07T00:00:00	7	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792391				CC0_1_0	Naturalis Biodiversity Center	V. v. Laar			2021-04-04T07:44:31.885Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487585	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792382	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR		Attica	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862													11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792382				CC0_1_0	Naturalis Biodiversity Center				2021-04-04T07:44:30.563Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487584	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792373	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Palaeochora	Südkreta	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-05-01T00:00:00	1	5	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792373				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:31.885Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487583	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792364	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Marathokampos	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862													11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792364				CC0_1_0	Naturalis Biodiversity Center	v. Oertzen.			2021-04-04T07:44:30.563Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487581	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792337	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Dassia, 5 km Z.O. v. Korakiana	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1971-05-16T00:00:00	16	5	1971	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792337				CC0_1_0	Naturalis Biodiversity Center	B. v. Aartsen			2021-04-04T07:44:31.885Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487580	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792328	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Palaeochora	Südkreta	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-05-01T00:00:00	1	5	1942	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792328				CC0_1_0	Naturalis Biodiversity Center	Kl. Zimmermann leg			2021-04-04T07:44:30.563Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487579	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792319	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Dassia, 5 km Z.O. v. Korakiana	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1971-05-16T00:00:00	16	5	1971	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792319				CC0_1_0	Naturalis Biodiversity Center	B. v. Aartsen			2021-04-04T07:44:31.885Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487569	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792210	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792210				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.563Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487567	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.792193	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Athen, bei		PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862													11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.792193				CC0_1_0	Naturalis Biodiversity Center	coll. v. Oertzen			2021-04-04T07:44:31.885Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487522	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791743	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-10T00:00:00	10	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791743				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.884Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487521	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791734	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791734				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.562Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487520	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791725	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Thasos	Thasos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-07-09T00:00:00	9	7	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791725				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.884Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487518	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791707	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR		Euboea	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862													11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791707				CC0_1_0	Naturalis Biodiversity Center				2021-04-04T07:44:31.884Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487517	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791693	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Dassia, 5 nkm zuid-oostelijk van Korakiana	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1971-05-16T00:00:00	16	5	1971	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791693				CC0_1_0	Naturalis Biodiversity Center	B.v. Aartsen			2021-04-04T07:44:30.562Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487515	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791675	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Siliboves	Peloponnesos, Taygetosgebergte	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-07T00:00:00	7	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791675				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:30.562Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487514	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791666	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Vathy	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-05-15T00:00:00	15	5	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791666				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:31.884Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487513	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791657	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Agia Trias, Parnisgebergte bij Athene	Parnisgebergte	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1953-08-09T00:00:00	9	8	1953	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791657				CC0_1_0	Naturalis Biodiversity Center	G.L. v. Eyndhoven			2021-04-04T07:44:30.562Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487512	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791648	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Siliboves	Peloponnesos, Taygetosgebergte	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1960-08-07T00:00:00	7	8	1960	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791648				CC0_1_0	Naturalis Biodiversity Center	V.v. Laar			2021-04-04T07:44:31.884Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443487511	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.791639	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Dassia, 5 km Z.O. v. Korakiana	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1971-05-16T00:00:00	16	5	1971	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.791639				CC0_1_0	Naturalis Biodiversity Center	B. v. Aartsen			2021-04-04T07:44:30.562Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443483421	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.790642	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	dalmatinus	SUBSPECIES	Bombus terrestris dalmatinus Dalla Torre, 1882	Bombus (Bombus) terrestris dalmaticus Dalla Torre, 1882	Dalla Torre, 1882	GR		Corfu	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862									1954-07-23T00:00:00	23	7	1954	10900042	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.790642				CC0_1_0	Naturalis Biodiversity Center	PMFVerhoeff			2021-04-04T07:44:31.861Z		TAXON_MATCH_FUZZY;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443483193	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.788304	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1954	Krüger, 1954	GR	Athen, bei		PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862													11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.788304				CC0_1_0	Naturalis Biodiversity Center	v. O.			2021-04-04T07:44:30.535Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443483155	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.787927	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1956	Krüger, 1956	GR	JOANNINA, 22 km NW v	Epirus	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1962-10-12T00:00:00	12	10	1962	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.787927				CC0_1_0	Naturalis Biodiversity Center	Ent. Exc. Zoöl. Mus.			2021-04-04T07:44:30.534Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443483153	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.787909	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus (Bombus) terrestris lucoformis Krüger, 1956	Krüger, 1956	GR	Pyrgos	Samos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-06-01T00:00:00	1	6	1963	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	ZMA.INS.787909				CC0_1_0	Naturalis Biodiversity Center	S. Daan & V.v. Laar			2021-04-04T07:44:30.534Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
